ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,GroupType,SGroupType,Capacity,CapType,Acreage,PKtoG8,G9toG12,AgencyOper,AgencyOver,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea
3.40008E+11,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10151,7,COUNSELING SERVICE EDNY- QUEENS OP,163-18 Jamaica Ave,11432,3412,5,52,,98,,,,91,55,446.01,44601,27,28,103,2810,4101510007,1040786,196012,L
3.40011E+11,3,BK,312,BROOKLYN COMMUNITY DISTRICT 12,6592,48,DYNAMIC YOUTH - CD OUTPATIENT CLINIC,1830 Coney Island Ave,11230,3412,5,52,,98,,,,91,55,442,442,44,21,66,8510,3065920048,994452,162542,L
3.40011E+11,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1722,5,ELMCOR YOUTH & ADULT ACTIVITIES OP,107-20 Northern Blvd,11368,3412,5,52,,98,,,,91,55,381,381,21,24,115,1100,4017220005,1022680,215302,L
3.40017E+11,2,BX,205,BRONX COMMUNITY DISTRICT 5,2891,37,"PROMESA, INC. OTP",1776 Clay Ave,10457,3408,5,52,550,6,,,,91,55,231,231,15,9,46,1800,2028910037,1010713,247563,L
3.40017E+11,2,BX,205,BRONX COMMUNITY DISTRICT 5,2891,37,"PROMESA, INC. OP",1776 Clay Ave,10457,3412,5,52,,98,,,,91,55,231,231,15,9,46,1800,2028910037,1010713,247563,L
3.4003E+11,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,1823,34,"CREATE, INC. - CD OP",73 Lenox Ave,10026,3412,5,52,,98,,,,91,55,216,216,9,3,28,2400,1018230034,997780,230988,L
3.40033E+11,2,BX,206,BRONX COMMUNITY DISTRICT 6,2947,14,VIP COMMUNITY SERVICES OTP,1910 Arthur Ave,10457,3408,5,52,1000,6,,,,91,55,369.01,36901,17,12,48,1900,2029470014,1013851,247312,L
3.40033E+11,2,BX,206,BRONX COMMUNITY DISTRICT 6,2947,14,VIP COMMUNITY SRVS PROJ OP,1910 Arthur Ave,10457,3412,5,52,,98,,,,91,55,369.01,36901,17,12,48,1900,2029470014,1013851,247312,L
3.40033E+11,2,BX,202,BRONX COMMUNITY DISTRICT 2,2690,112,"UNITED BRONX PARENTS, INC. OP",966 Prospect Ave,10459,3412,5,52,,98,,,,91,55,129.01,12901,17,12,41,3600,2026900112,1011991,239076,L
3.40055E+11,1,MN,108,MANHATTAN COMMUNITY DISTRICT 8,1520,66,CARNEGIE HILL INSTITUTE OTP,116 E 92 St,10128,3408,5,52,200,6,,,,90,55,158.01,15801,4,2,19,2820,1015200066,997038,224728,L
3.40055E+11,1,MN,108,MANHATTAN COMMUNITY DISTRICT 8,1520,66,CARNEGIE HILL INSTITUTE OP,116 E 92 St,10128,3412,5,52,,98,,,,90,55,158.01,15801,4,2,19,2820,1015200066,997038,224728,L
3.40055E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,24,HELP-MMTP CLINIC UNIT II OTP,2367-2369 Second Ave,10035,3408,5,52,500,6,,,,90,55,194,194,8,4,25,1700,1017860024,1002100,230958,L
3.40055E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,24,HARLEM EAST LIFE PLAN UNIT I OTP,2367-2369 Second Ave,10035,3408,5,52,500,6,,,,90,55,194,194,8,4,25,1700,1017860024,1002100,230958,L
3.40055E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,24,HELP-MMTP KEEP CLINIC UNIT II,2367-2369 Second Ave,10035,3408,5,52,50,6,,,,90,55,194,194,8,4,25,1700,1017860024,1002100,230958,L
3.40055E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,24,HARLEM EAST LIFE PLAN - OP,2367-2369 Second Ave,10035,3412,5,52,,98,,,,90,55,194,194,8,4,25,1700,1017860024,1002100,230958,L
3.30152E+11,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2418,45,EL REGRESO IR 1,141-143 S 3 ST,11211,3311,5,51,40,2,,,,91,55,551,551,34,14,90,400,3024180045,994819,198895,R
3.30186E+11,2,BX,203,BRONX COMMUNITY DISTRICT 3,2607,32,FRANKLIN HOUSE IR,1064 Franklin Ave,10456,3311,5,51,130,2,,,,91,55,185,185,16,8,42,3500,2026070032,1010039,240534,R
3.31016E+11,2,BX,201,BRONX COMMUNITY DISTRICT 1,2656,7,HARBOR HOUSE II IR,760 E 160 St,10456,3311,5,51,50,2,,,,91,55,77,77,17,7,40,4000,2026560007,1010592,238062,R
3.31016E+11,2,BX,201,BRONX COMMUNITY DISTRICT 1,2377,7,HARBOR HOUSE IR 1,402 E 156 St,10455,3311,5,51,59,2,,,,91,55,69,69,17,7,40,3900,2023770007,1007670,238263,R
3.31016E+11,1,MN,109,MANHATTAN COMMUNITY DISTRICT 9,2051,111,ARGUS COMMUNITY F/K/APHASEPGGYBCK IR 2,202-204 Edgecombe Ave,10030,3311,5,51,60,2,,,,91,55,227,227,9,5,30,720,1020510111,999727,238955,R
3.31149E+11,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,1085,36,"A.R.E.B.A. - CASRIEL, INC. IP",500 W 57 St,10019,3304,5,51,26,2,,,,90,55,135,135,6,2,18,4500,1010850036,987308,219441,R
490281427,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,5043,49,MT. CALVARY BAPTIST CHURCH,560 Rogers Ave,11225,4902,10,102,,99,,,,91,99,802,802,40,17,71,5400,3050430049,997137,179063,L
490381435,2,BX,206,BRONX COMMUNITY DISTRICT 6,2992,65,GRACE EPISCOPAL CHURCH,1909 Vyse Ave,10460,4903,10,102,,99,,,,91,99,359,359,17,12,48,2110,2029920065,1016440,245524,L
490381437,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10246,41,ST. PAUL'S BAPTIST CHURCH,171-12 107 Ave,11433,4903,10,102,,99,,,,91,99,414,414,27,29,103,3510,4102460041,1043786,194405,L
490381450,4,QN,412,QUEENS COMMUNITY DISTRICT 12,9793,86,FIRST PRESBYTERIAN CHURCH OF JAMAICA,89-60 164 St,11432,4903,10,102,,99,,,,91,99,446.01,44601,24,28,103,2810,4097930086,1040638,196481,L
490381456,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2107,12,BETHEL HOLY CHURCH,922 St. Nicholas Ave,10032,4903,10,102,,99,,,,91,99,239,239,7,6,33,710,1021070012,1000623,242225,L
490381457,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,729,1,GMHC MEALS PROGRAM,446 W 33 St,10001,4903,10,102,,99,,,,91,99,103,103,3,2,10,5500,1007290001,984403,213631,L
490281459,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,941,30,ST AUGUSTINE RC CHURCH/ HELPING HANDS FOOD PANTRY,116 Sixth Ave,11217,4902,10,102,,99,,,,91,99,129.02,12902,39,13,78,2600,3009410030,990803,186446,L
3764650441,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2315,33,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,277 N 8 St,11211,3701,7,71,9,2,,,,91,57,519,519,33,14,94,700,3023150033,997425,200044,R
3764650442,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4182,30,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,240 Mckinley Ave,11208,3703,7,71,8,2,,,,91,57,1188,1188,37,19,75,3900,3041820030,1021112,187147,R
3764650449,4,QN,409,QUEENS COMMUNITY DISTRICT 9,9098,22,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,101-38 92 St,11416,3701,7,71,10,2,,,,91,57,40.01,4001,32,27,102,3000,4090980022,1026354,187864,R
3764650450,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1250,9,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,225 Brooklyn Ave,11213,3701,7,71,10,2,,,,91,57,339,339,35,17,77,4900,3012500009,999626,184107,R
3764650451,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10975,13,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,112-16 200 St,11412,3701,7,71,14,2,,,,91,57,520,520,27,29,113,3520,4109750013,1051910,195178,R
3764650452,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,5035,22,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,156 Midwood St,11225,3701,7,71,6,2,,,,91,57,800,800,40,17,71,5400,3050350022,996595,179585,R
3764650453,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11352,14,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,132-14 90 St,11417,3703,7,71,8,2,,,,91,57,58,58,32,27,106,3000,4113520014,1026655,185504,R
3764650454,4,QN,413,QUEENS COMMUNITY DISTRICT 13,13312,21,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,145-16 Farmers Bl,11434,3701,7,71,14,2,,,,91,57,306,306,31,29,105,3612,4133120021,1048577,181831,R
3764650455,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,8797,103,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,37-30 Shore Pkwy,11235,3701,7,71,10,2,,,,91,57,622,622,48,22,61,8900,3087970103,1001536,152605,R
3764650456,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11665,34,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,121-01 116 Ave,11420,3701,7,71,10,2,,,,91,57,168,168,28,27,106,3220,4116650034,1035088,185651,R
3764650457,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4298,6,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,368 New Lots Ave,11207,3703,7,71,3,2,,,,91,57,1128,1128,42,19,75,6300,3042980006,1013834,180284,R
3764650460,4,QN,404,QUEENS COMMUNITY DISTRICT 4,1992,1,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,104-24 48 Ave,11368,3701,7,71,9,2,,,,91,57,415,415,21,24,110,1500,4019920001,1023469,210709,R
3764650466,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11588,75,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,155-55 Cross Bay Bl,11414,3703,7,71,11,2,,,,91,57,884,884,32,27,106,3611,4115880075,1028605,181614,R
3764650490,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2551,11,CATHOLIC CHARITIES NEIGHBORHOOD SVCS,174 Java St,11222,3702,7,71,5,2,,,,91,57,575,575,33,14,94,300,3025510011,997061,205771,R
3.31149E+11,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,1085,36,"AREBA-CASRIEL, INC. MSW-IP",500 W 57 St,10019,3302,5,51,69,2,,,,90,55,135,135,6,2,18,4500,1010850036,987308,219441,R
3.31203E+11,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,955,75,"CAMELOT OF STATEN ISLAND, INC. IR",460 Brielle Ave,10314,3311,5,51,45,2,,,,91,55,181,181,50,31,122,600,5009550075,948112,155173,R
3.31203E+11,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1031,27,CAMELOT YOUNG ADULT RESIDENCE IR,273 Heberton Ave,10302,3311,5,51,24,2,,,,91,55,213,213,49,31,121,200,5010310027,947357,170262,R
3.31682E+11,4,QN,401,QUEENS COMMUNITY DISTRICT 1,323,14,PHOENIX HSE-LIC QUEENS IR,34-25 Vernon Blvd,11106,3311,5,51,240,2,,,,91,55,39,39,26,30,114,710,4003230014,1000795,217866,R
3.31682E+11,2,BX,206,BRONX COMMUNITY DISTRICT 6,3053,78,PHOENIX HOUSES/NY IR 1,480 E 185 St,10458,3311,5,51,102,2,,,,91,55,385,385,15,10,48,1000,2030530078,1014145,251219,R
3.31682E+11,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,30,12,PHOENIX HOUSES/NY IR 3,42-50 Jay St,11201,3311,5,51,240,2,,,,91,55,21,21,33,13,84,1000,3000300012,987875,195599,R
3.31682E+11,1,MN,107,MANHATTAN COMMUNITY DISTRICT 7,1145,59,PHOENIX HOUSE RIVERSIDE CR,164 W 74 St,10023,3313,5,51,54,2,,,,91,55,157,157,6,3,20,4000,1011450059,989716,223270,R
3.31682E+11,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1158,18,PHOENIX HOUSE PROSPECT PLACE CR,174 Prospect Pl,11238,3313,5,51,90,2,,,,91,55,163,163,35,13,78,2600,3011580018,992263,186235,R
3.31689E+11,4,QN,409,QUEENS COMMUNITY DISTRICT 9,9357,17,SAMARITAN VILLAGE INC M-IR,13020 89 Rd,11418,3311,5,51,104,2,,,,91,55,142.02,14202,29,28,102,2710,4093570017,1034119,194196,R
3.31689E+11,4,QN,412,QUEENS COMMUNITY DISTRICT 12,9970,100,SAMARITAN VILLAGE IR 1,88-83 Van Wyck Expy,11435,3311,5,51,130,2,,,,91,55,212,212,24,28,103,2720,4099700100,1035460,195035,R
3.31689E+11,2,BX,204,BRONX COMMUNITY DISTRICT 4,2533,29,SAMARITAN VILLAGE IR 2,1381 Martin King Jr Blvd,10452,3311,5,51,152,2,,,,91,55,201,201,16,9,44,2220,2025330029,1004603,246273,R
3.31689E+11,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,1034,18,SAMARITAN VILLAGE IR 3,327 W 43 St,10036,3311,5,51,48,2,,,,91,55,121,121,3,2,14,4500,1010340018,986888,215673,R
3.31689E+11,4,QN,412,QUEENS COMMUNITY DISTRICT 12,9970,100,SAMARITAN VILL.-INTAKE/ASSESSMENT IR8,88-83 Van Wyck Expy,11435,3311,5,51,30,2,,,,91,55,212,212,24,28,103,2720,4099700100,1035460,195035,R
3.31689E+11,4,QN,409,QUEENS COMMUNITY DISTRICT 9,9338,147,RICHMOND HILL IR 4,130-15 89 Rd,11418,3311,5,51,50,2,,,,91,55,142.02,14202,29,28,102,2710,4093380147,1034017,194312,R
3.31689E+11,1,MN,107,MANHATTAN COMMUNITY DISTRICT 7,1841,60,"SAMARITAN VILLAGE, INC. CR",68 W 106 St,10025,3313,5,51,36,2,,,,91,55,189,189,7,3,24,3210,1018410060,994625,230298,R
490181460,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1382,20,BETHANY UNITED METHODIST CHURCH,1208 St. John's Pl,11213,4901,10,102,,99,,,,91,99,339,339,35,17,77,4900,3013820020,1001372,183619,L
490281468,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1750,30,SAMUEL'S TEMPLE CHURCH OF GOD IN CHRIST,75 E 125 St,10035,4902,10,102,,99,,,,91,99,198,198,9,5,25,1600,1017500030,1000991,232799,L
490181473,1,MN,102,MANHATTAN COMMUNITY DISTRICT 2,564,32,THE VILLAGE TEMPLE SOUP KITCHEN,33 E 12St,10003,4901,10,102,,99,,,,91,99,61,61,2,2,6,5700,1005640032,986405,206654,L
490281475,4,QN,413,QUEENS COMMUNITY DISTRICT 13,12956,12,ONE WAY CHURCH OF CHRIST,216-11 Merrick Blvd,11413,4902,10,102,,99,,,,91,99,626,626,31,29,105,3531,4129560012,1052984,187244,L
490281502,2,BX,202,BRONX COMMUNITY DISTRICT 2,2762,72,BRIGHT TEMPLE AME CHURCH,812 Faile St,10474,4902,10,102,,99,,,,91,99,115.02,11502,17,8,41,4300,2027620072,1015568,237012,L
490281507,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,1056,22,ST. CLEMENT'S FOOD PANTRY,423 W 46 St,10036,4902,10,102,,99,,,,91,99,127,127,3,2,18,4700,1010560022,986584,216735,L
490381508,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1645,40,A NEW BEGINNING INTERNATIONAL MINISTRY,180 E 118 St,10035,4903,10,102,,99,,,,91,99,182,182,8,4,25,2000,1016450040,1001015,230485,L
490381509,2,BX,209,BRONX COMMUNITY DISTRICT 9,3778,34,WE CARE COMMUNITY OUTREACH,1624 E 172 St,10472,4903,10,102,,99,,,,91,99,62,62,18,12,43,3010,2037780034,1018895,242270,L
490181511,2,BX,209,BRONX COMMUNITY DISTRICT 9,3915,16,ST. ANTHONY OF PADUA CHURCH,1496 Commonwealth Ave,10460,4901,10,102,,99,,,,91,99,218,218,18,12,43,1310,2039150016,1020538,244523,L
490281559,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3168,39,CHRISTIAN PENTECOSTAL CHURCH,910 Richmond Rd,10304,4902,10,102,,99,,,,91,99,50,50,50,31,122,700,5031680039,958744,159631,L
490281560,2,BX,203,BRONX COMMUNITY DISTRICT 3,2368,38,GOSPEL HILL BAPTIST CHURCH,3265 Third Ave,10456,4902,10,102,,99,,,,91,99,185,185,17,8,42,3500,2023680038,1009466,239794,L
490281564,3,BK,313,BROOKLYN COMMUNITY DISTRICT 13,7185,72,SALT & SEA MISSION CHURCH INC.,2417-2419 STILLWELL AVE,11223,4902,10,102,,99,,,,91,99,308,308,47,21,60,8620,3071850072,988874,153698,L
490281576,3,BK,318,BROOKLYN COMMUNITY DISTRICT 18,7618,28,AMMI EVANGELICAL BAPTIST CHURCH,1799 Flatbush Ave,11210,4902,10,102,,99,,,,91,99,740,740,45,22,63,8810,3076180028,1000794,167474,L
490281578,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3444,22,"FAMILY SERVICES NETWORK OF NY, INC.",1420 Bushwick Ave,11207,4902,10,102,,99,,,,91,99,403,403,37,23,83,3500,3034440022,1009389,188461,L
490281582,2,BX,201,BRONX COMMUNITY DISTRICT 1,2274,11,WAY OUT CHURCH MINISTRIES INC.,518 E 148 St,10455,4902,10,102,,99,,,,91,99,43,43,8,7,40,4400,2022740011,1007833,235796,L
490281586,3,BK,311,BROOKLYN COMMUNITY DISTRICT 11,6247,30,REACHING OUT COMMUNITY SERVICE,7708 New Utrecht Ave,11214,4902,10,102,,99,,,,91,99,182,182,43,20,62,8200,3062470030,984045,162980,L
490281592,4,QN,409,QUEENS COMMUNITY DISTRICT 9,9066,31,HUMANITY SERVICE INC,92-17 101 Ave,11416,4902,10,102,,99,,,,91,99,38,38,32,27,102,3000,4090660031,1026412,188500,L
490281595,4,QN,409,QUEENS COMMUNITY DISTRICT 9,3331,66,PROJECT LEAD,84-17 Abingdon Rd,11415,4902,10,102,,99,,,,91,99,136,136,29,28,102,2710,4033310066,1031152,196913,L
490281597,2,BX,206,BRONX COMMUNITY DISTRICT 6,3059,36,BOOM! HEALTH,540 E Fordham Rd,10458,4902,10,102,,99,,,,91,99,387,387,15,10,48,1000,2030590036,1015463,252308,L
490281608,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2162,48,INTERNATIONAL PENTECOSTAL CHURCH,619 W 179 St,10033,4902,10,102,,99,,,,91,99,263,263,10,6,34,300,1021620048,1002144,248420,L
490281610,1,MN,109,MANHATTAN COMMUNITY DISTRICT 9,2058,32,OUR LADY OF LOURDES,469 W 142 St,10031,4902,10,102,,99,,,,91,99,227,227,7,6,30,720,1020580032,998528,239235,L
490281612,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,2036,47,FATHER CREAVINS FOOD PANTRY,276 W 151 St,10039,4902,10,102,,99,,,,91,99,236,236,9,5,32,800,1020360047,1001455,240155,L
490381622,1,MN,108,MANHATTAN COMMUNITY DISTRICT 8,1449,20,JAN HUS HOMELESS OUTREACH AND ADVOCACY PROGRAM,351 E 74 St,10021,4903,10,102,,99,,,,91,99,134,134,5,2,19,4200,1014490020,996576,219650,L
490381627,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3426,9,MT. PARAN COMMUNITY DEVELOPMENT CORP.,1665 Broadway,11207,4903,10,102,,99,,,,91,99,401,401,37,32,83,3500,3034260009,1008471,188673,L
490281637,2,BX,206,BRONX COMMUNITY DISTRICT 6,3031,7,THORPE FAMILY RESIDENCE,406 E 184 St,10458,4902,10,102,,99,,,,91,99,383.02,38302,15,10,48,1000,2030310007,1013365,251304,L
490281641,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1788,8,CHAMBERS MEMORIAL BAPTIST CHURCH,219 E 123 St,10035,4902,10,102,,99,,,,91,99,194,194,8,5,25,1700,1017880008,1002009,231568,L
490281646,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1755,46,SOLID ROCK BAPTIST CHURCH,120 Tompkins Ave,11206,4902,10,102,,99,,,,91,99,259.01,25901,36,14,79,1800,3017550046,999072,192519,L
490381657,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,2003,37,HANSON PLACE SDA COMMUNITY SERVICE,150 S Portland Ave,11217,4903,10,102,,99,,,,91,99,35,35,35,15,88,1200,3020030037,991332,188803,L
490181659,1,MN,107,MANHATTAN COMMUNITY DISTRICT 7,1234,61,THE OTHER PLACE/GODDARD RIVERSIDE,264 W 87 St,10024,4901,10,102,,99,,,,91,99,175,175,6,3,24,3120,1012340061,990573,226827,L
490281665,2,BX,201,BRONX COMMUNITY DISTRICT 1,2374,35,HOPE LINE,402 E 152 St,10455,4902,10,102,,99,,,,91,99,67,67,17,7,40,3900,2023740035,1007323,237290,L
490281679,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,1825,20,FACES NY INC.,123 W 115 St,10026,4902,10,102,,99,,,,91,99,218,218,9,3,28,1900,1018250020,997759,231482,L
3.31689E+11,1,MN,107,MANHATTAN COMMUNITY DISTRICT 7,1861,22,"SAMARITAN VILLAGE, INC. IR 6",119 W 106 St,10025,3311,5,51,36,2,,,,91,55,193,193,7,3,24,2320,1018610022,994320,230691,R
3.3194E+11,1,MN,103,MANHATTAN COMMUNITY DISTRICT 3,448,51,"ODYSSEY HOUSE, INC. IR",309-311 E 6 St,10003,3311,5,51,60,2,,,,91,55,38,38,2,1,9,6500,1004480051,987644,204247,R
3.3194E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,9,ODYSSEY HOUSE-(INTAKE) IR 1,219-233  E 121 St,10035,3311,5,51,45,2,,,,91,55,194,194,8,4,25,1700,1017860009,1001836,231065,R
3.3194E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,9,ODYSSEY MANOR IR 2,219-233  E 121 St,10035,3311,5,51,67,2,,,,91,55,194,194,8,4,25,1700,1017860009,1001836,231065,R
3.3194E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,9,ODYSSEY- FAMILY/ADULTS IR 3,219-233  E 121 St,10035,3311,5,51,60,2,,,,91,55,194,194,8,4,25,1700,1017860009,1001836,231065,R
3.3194E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1786,9,ODYSSEY HOUSE ELDERCARE PROGRAM IR 7,219-233  E 121 St,10035,3311,5,51,68,2,,,,91,55,194,194,8,4,25,1700,1017860009,1001836,231065,R
3.3194E+11,2,BX,202,BRONX COMMUNITY DISTRICT 2,2763,77,ODYSSEY HOUSE IR 6,1264 Lafayette Ave,10474,3311,5,51,16,2,,,,91,55,93,93,17,8,41,4300,2027630077,1015113,236722,R
3.3194E+11,2,BX,203,BRONX COMMUNITY DISTRICT 3,2934,10,"ODYSSEY HOUSE, INC. CR",1322 Clinton Ave,10456,3313,5,51,57,2,,,,91,55,151,151,16,9,42,2700,2029340010,1011903,242360,R
3.31966E+11,4,QN,401,QUEENS COMMUNITY DISTRICT 1,509,25,REALITY HOUSE VETERANS CR,8-13 Astoria Blvd,11102,3313,5,51,30,2,,,,91,55,83,83,22,30,114,300,4005090025,1003115,220804,R
3.3199E+11,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,534,1,PREP MMW,75 Vanderbilt Ave,10304,3303,5,51,15,2,,,,91,55,27,27,49,31,120,500,5005340001,963259,166106,R
3.32372E+11,1,MN,103,MANHATTAN COMMUNITY DISTRICT 3,243,50,LOWER EASTSIDE SERVICE CTR - MTA-R,7 Gouverneur Slip E.,10002,3312,5,51,100,2,,,,91,55,2.02,202,1,1,7,8000,1002430050,988988,198315,R
3.32372E+11,1,MN,103,MANHATTAN COMMUNITY DISTRICT 3,243,50,LOWER EASTSIDE SVC CTR SUCASA M-IR,7 Gouverneur Slip E.,10002,3311,5,51,43,2,,,,91,55,2.02,202,1,1,7,8000,1002430050,988988,198315,R
3.32372E+11,1,MN,103,MANHATTAN COMMUNITY DISTRICT 3,243,50,LESC PREGNANT WOMEN & INFANTS M-IR,7 Gouverneur Slip E.,10002,3311,5,51,10,2,,,,91,55,2.02,202,1,1,7,8000,1002430050,988988,198315,R
3.32748E+11,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,2088,4,BROOKLYN HOSPITAL CENTER MMD,121 DeKalb Ave,11217,3301,5,51,10,2,,,,91,55,33,33,35,13,88,1200,3020880004,990370,190874,R
490281698,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,358,12,MOVEMENT OF PENTECOSTAL CHRISTIAN CHURCH,90-92 Summit St,11231,4902,10,102,,99,,,,91,99,51,51,39,15,76,4000,3003580012,983246,187764,L
3.33103E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1807,15,"GREENHOPE SERVICES FOR WOMEN, INC. IR",435-439  E 119 St,10035,3311,5,51,72,2,,,,91,55,192,192,8,4,25,1700,1018070015,1002925,229863,R
3.33133E+11,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,14,24,AMETHYST HOUSE - CD COMM RESID SRVS,280 Richmond Terrace,10301,3313,5,51,20,2,,,,91,55,7,7,49,31,120,400,5000140024,961293,175132,R
3.33134E+11,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12008,7,J-CAP IR,116-30 Sutphin Blvd,11434,3311,5,51,192,2,,,,91,55,184.02,18402,28,27,113,3300,4120080007,1041711,187777,R
3.33136E+11,4,QN,405,QUEENS COMMUNITY DISTRICT 5,3550,14,OUTREACH DEVELOP. IR,16-12 Weirfield St,11385,3311,5,51,40,2,,,,91,55,555,555,34,24,104,2300,4035500014,1010434,193217,R
3.33148E+11,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11661,17,FAITH MISSION CENTER MMW,114-40 Van Wyck Expy,11420,3303,5,51,36,2,,,,91,55,174,174,28,27,106,3220,4116610017,1038060,187697,R
3.40055E+11,3,BK,307,BROOKLYN COMMUNITY DISTRICT 7,639,60,S. BROOKLYN MEDICAL SERVS- MMTP CLINIC,685 Third Ave,11232,3408,5,52,450,6,,,,90,55,145,145,38,15,72,4400,3006390060,985050,181135,L
3.40059E+11,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,1542,9,NY THERAPEUTIC COMM - NYC DOP OP 1,2071 Fulton St,11233,3412,5,52,,98,,,,91,55,369,369,37,23,73,3700,3015420009,1009179,186510,L
3.40059E+11,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10102,10,NY THERAPEUTIC OP,162-24 Jamaica Ave,11432,3412,5,52,,98,,,,91,55,446.01,44601,27,28,103,2810,4101020010,1040527,195926,L
3.40125E+11,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1633,10,VIDA FAMILY SERVICES OP,127 E 105 St,10029,3412,5,52,,98,,,,91,55,172,172,8,4,23,2500,1016330010,998843,227842,L
490281699,3,BK,312,BROOKLYN COMMUNITY DISTRICT 12,5607,19,ZICHRON ACHEINU LEVY MENACHEM TZION,928 44 St,11219,4902,10,102,,99,,,,91,99,112,112,38,15,66,6700,3056070019,984977,173352,L
490281702,2,BX,203,BRONX COMMUNITY DISTRICT 3,2611,1,ST. AUGUSTINE FOOD PANTRY,1180 Fulton Ave,10456,4902,10,102,,99,,,,91,99,185,185,16,9,42,3500,2026110001,1010544,241458,L
490281712,2,BX,202,BRONX COMMUNITY DISTRICT 2,2720,52,RUTH FERNANDEZ FAMILY RESIDENCE,760-762 Fox St,10455,4902,10,102,,99,,,,91,99,85,85,8,8,41,4200,2027200052,1012508,236444,L
