School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location
609780,2090,41111,MARINE LEADERSHIP AT AMES HS,Marine Leadership Academy at Ames,Military academy,HS,Y,Y,,,"In active collaboration with families, community, and partners, Ames provides a student-centered learning environment where all students are supported and challenged to achieve high levels of personal and academic success.",Principal,Mrs.Erin A Galfer,Other,Shanele Andrews,1920 N HAMLIN AVE,Chicago,Illinois,60647,7735344970,7735344975,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609780,http://marine.cps.edu,https://www.facebook.com/marineleadershipacademy,,,,N,"7,8,9,10,11,12",7-12,832,791,65,127,56,765,5,2,1,0,0,3,0,0,There are 832 students enrolled at MARINE LEADERSHIP AT AMES HS.  95.1% are Low Income Students.  7.8% are Diverse Learners.  15.3% are Limited English Learners.,The largest demographic at MARINE LEADERSHIP AT AMES HS is Hispanic.  This demographic makes up 91.9% of the student population.  The second greatest demographic is Black at 6.7%.,Fully Accessible,N,,Full Day,07:45 AM-02:45 PM,,,,,,,Y,,,,,,73,,,41.916045,-87.721742,18.4,18.4,46.2,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",For students who wish to develop leadership and team-building skills as well as receive military training.,School Year 2015-2016,,,,,,,,,,,"1920 N HAMLIN AVE
Chicago, Illinois 60647
(41.916045, -87.721742)"
610312,7390,26421,MCDOWELL,Mary E McDowell Elementary School,Neighborhood,ES,,,Y,Y,"<a href=""http://www.memcdowellelementaryschool.com"">www.memcdowellelementaryschool.com</a>.McDowell School of International Studies provides students with a rigorous academic program focused on preparingstudents for global leadership. The Gifted Program uses The Junior Great Books reading series with all participating grade levels (K-5th). In addition, McDowell provides before- and after-school programs to support,extend, and enrichstudents in reading, math, and writing.",Principal,Jo La Tanya Easterling-Hood,Other,Thomas Walker,1419 E 89TH ST,Chicago,Illinois,60619,7735356404,7735356434,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610312,http://www.memcdowellelementaryschool.com,,,,,Y,"PK,K,1,2,3,4,5","PK,K-5",167,159,12,1,160,4,0,0,0,0,0,3,0,0,There are 167 students enrolled at MCDOWELL.  95.2% are Low Income Students.  7.2% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at MCDOWELL is Black.  This demographic makes up 95.8% of the student population.  The second greatest demographic is Hispanic at 2.4%.,Generally accessible,Y,Full Day,Full Day,7:45 AM-2:45 PM,,,7:30am,,,,Y,,,,,,"28, X28, 87",Red,,41.733132,-87.589589,,18.4,,57.9,,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"1419 E 89TH ST
Chicago, Illinois 60619
(41.733132, -87.589589)"
609712,1380,47031,HIRSCH HS,Emil G Hirsch Metropolitan High School,Neighborhood,HS,Y,,,,"Hirsch takes pride in its increased attendance rate, freshman on track and students in AP classes, aiming to foster lifelong learners who thrive as members of a technological and multicultural society.",Principal,Mr.Larry D. Varn,Assistant Principal,Ms. LaTonya R. Applewhite,7740 S INGLESIDE AVE,Chicago,Illinois,60619,7735353100,7735353240,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609712,http://www.hirschmetro.org/,,,,,Y,"9,10,11,12",9-12,148,147,53,0,143,3,1,0,0,0,0,0,0,1,There are 148 students enrolled at HIRSCH HS.  99.3% are Low Income Students.  35.8% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at HIRSCH HS is Black.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Hispanic at 2%.,No/unknown accessibility,Y,,Full Day,9:00  AM - 4:08  PM,,,8:15am,Spanish,N,N,Y,,,,,,,"Blue, Green",Metra Electric District (ME),41.753748,-87.601727,13.1,18.4,40.5,57.9,36.1,73.5,Level 3,Intensive Support,"This school received a Level 3 rating, which is the lowest rating of academic performance at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"7740 S INGLESIDE AVE
Chicago, Illinois 60619
(41.753748, -87.601727)"
609790,2170,22151,BARTON,Clara Barton Elementary School,Neighborhood,ES,,Y,Y,Y,"Mission Statement<br /><br />At Barton School, we empower, prepare and educate by providing a structured nurturing environment rooted in self-discipline, powerful relationships and an investment in students. <br /><br /><br />Vision Statement<br /><br />At Barton School, we strive to graduate motivated, passionate high level thinkers and responsible leaders who will succeed in college and beyond.",Principal,Mrs.Augusta M Smith,Assistant Principal,Mr. Edward Neequaye,7650 S WOLCOTT AVE,Chicago,Illinois,60620,7735353260,7735353271,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609790,http://www.bartonschoolchicago.org,https://www.facebook.com/Barton-Elementary-School-598204176962590/,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",448,429,82,0,435,8,4,0,0,0,0,1,0,0,There are 448 students enrolled at BARTON.  95.8% are Low Income Students.  18.3% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at BARTON is Black.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Hispanic at 1.8%.,No/unknown accessibility,Y,Full and Half Day,Full Day,08:45 AM-03:45 PM,,4:00-5:30pm,8:30 am,,,,Y,Y,,Y,,,"9, 48",,,41.754194,-87.670927,,18.4,,57.9,,73.5,Level 2+,Intensive Support,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,Counselor,Dr. Janet Gardner,Student Support Advocate,Danny Lee,Case Manager,Louis Davis,,,,,"7650 S WOLCOTT AVE
Chicago, Illinois 60620
(41.754194, -87.670927)"
609833,2580,22511,CALDWELL,Charles P Caldwell Academy of Math & Science ES,Neighborhood,ES,,Y,Y,Y,"Caldwell Academy is the school where excellence is expected. Since 2012, Caldwell Academy has been on the move with increasing test scores and it is now a Level 1+ school. The dedicated staff is preparing students for the school year and for life. Each year, our Helping Hands Committee collects and distributes food to needy families as well as other acts of community service. Sixth, seventh, and eighth grade scholars are able to participate in the Junior Beta Club which in the past has raised money for Breast Cancer Awareness, the Juvenile Diabetes Research Foundation, and they have collected and donated clothes. To get our students college ready, middle school students take college tours. In the past they have visited DePaul University, Grand Valley State University In Michigan, and Purdue University. At Caldwell Academy, we educate them today in preparation for a successful future.",Principal,Danielle Lorraine Porch,,,8546 S CREGIER AVE,Chicago,Illinois,60617,7735356300,7735356611,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609833,http://www.caldwell-academy.org,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",259,251,38,3,255,1,1,0,0,0,0,2,0,0,There are 259 students enrolled at CALDWELL.  96.9% are Low Income Students.  14.7% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at CALDWELL is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Other at 0.8%.,No/unknown accessibility,Y,Full Day,Full Day,07:45 AM-02:45 PM,,,,,,,Y,,,,,,"28, 28X, 87",,,41.739226,-87.580729,,18.4,,57.9,,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"8546 S CREGIER AVE
Chicago, Illinois 60617
(41.739226, -87.580729)"
610026,4330,24071,KINZIE,John H Kinzie Elementary School,Neighborhood,ES,,Y,Y,Y,"A neighborhood school thatoffers accelerated math/science instruction and Algebra for eighth grade students. Science instruction follows Next Generation Science Standardscurriculum requirements. Kinzie has partnerships with Chicago Communities in Schools, Fuel Up to Play 60, Brookfield Zoo, Common Threads, Peggy Notebeart Museum, Oak Lawn Elks, University of Illinois, Kohl Children's Museumand the Chicago Park District. Kinzie also offers a special program for deaf students.",Principal,Dawn Marie Caetta,Assistant Principal,Rosa M Hernandez,5625 S MOBILE AVE,Chicago,Illinois,60638,7735352425,7735352086,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610026,https://kinzie.cps.edu,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",686,432,156,97,28,477,168,5,2,0,0,6,0,0,There are 686 students enrolled at KINZIE.  63% are Low Income Students.  22.7% are Diverse Learners.  14.1% are Limited English Learners.,The largest demographic at KINZIE is Hispanic.  This demographic makes up 69.5% of the student population.  The second greatest demographic is White at 24.5%.,Fully Accessible,Y,Half Day,Full Day,07:30AM-02:30 PM,,,7:15 AM,American Sign Language,Y,,Y,,Y,,Y,,"55N, 55A, 62",Orange,,41.789965,-87.779483,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"5625 S MOBILE AVE
Chicago, Illinois 60638
(41.789965, -87.779483)"
610237,6540,25931,BEETHOVEN,Ludwig Van Beethoven Elementary School,Neighborhood,ES,,Y,Y,Y,"Beethoven Elementary School services the students in the south part of the Bronzeville community from Grades PreK through 8. Our facility includes computer labs, a math lab, a science lab, a mobile computer research lab and algebra classes that score high within CPS. Beethovens other services include an on-site health clinic, before- and after-school care partner, and high school and college preparatory opportunities.",Principal,Mr.Marcus Terrell Alexander,Assistant Principal,Mrs. Keyonna Lowe-Payton,25 W 47TH ST,Chicago,Illinois,60609,7735351480,7735351478,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610237,http://beethovenschool.weebly.com/,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",411,409,66,6,401,6,2,0,0,0,0,1,1,0,There are 411 students enrolled at BEETHOVEN.  99.5% are Low Income Students.  16.1% are Diverse Learners.  1.5% are Limited English Learners.,The largest demographic at BEETHOVEN is Black.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Hispanic at 1.5%.,Generally accessible,Y,Full Day,Full Day,7:30 AM- 2:30 PM,,2:30 PM -4:30 PM,7:15 AM,,Y,,Y,,Y,,,,47,Red,,41.809135,-87.627137,,18.4,,57.9,,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,Counselor,Mrs. LaQuan Brown-Alton,,,,,,,,,"25 W 47TH ST
Chicago, Illinois 60609
(41.809135, -87.627137)"
610062,4710,24421,MCCLELLAN,George B McClellan Elementary School,Neighborhood,ES,,Y,Y,Y,"Students at McClellan Elementary learn from a challenging curriculum based on the National Core Curriculum Standards. McClellan has an external partnership with the Boys and Girls Club, White Sox, and the Southwest Organization Project. Our parent mentor program helps by providing extra support to our students in the classroom.",Principal,Joseph Anthony Shoffner,,,3527 S WALLACE ST,Chicago,Illinois,60609,7735351732,7735351940,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610062,http://www.mcclellanelementary.org,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",358,318,85,63,139,138,52,18,1,0,0,6,3,1,There are 358 students enrolled at MCCLELLAN.  88.8% are Low Income Students.  23.7% are Diverse Learners.  17.6% are Limited English Learners.,The largest demographic at MCCLELLAN is Black.  This demographic makes up 38.8% of the student population.  The second greatest demographic is Hispanic at 38.5%.,No/unknown accessibility,Y,Half Day,Full Day,07:45 AM-02:45 PM,,,,,,,Y,,,Y,,,"35, 44","Orange, Red",,41.829993,-87.641103,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"3527 S WALLACE ST
Chicago, Illinois 60609
(41.829993, -87.641103)"
400130,9047,66614,YCCS - YOUTH DEVELOPMENT,YCCS-Community Youth Development Institute HS,Charter,HS,Y,,,,YCCS Charter-Youth Dev.,Director,Ms. Keena Robinson,,,7836 S UNION AVE,Chicago,Illinois,60620,7732242273,7732242214,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400130,http://www.cydihs.org/,,,,,N,"10,11,12",10-12,141,139,28,0,139,1,0,0,0,0,0,0,0,1,There are 141 students enrolled at YCCS - YOUTH DEVELOPMENT.  98.6% are Low Income Students.  19.9% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at YCCS - YOUTH DEVELOPMENT is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 0.7%.,No/unknown accessibility,N,,,,,,,,,,,,,,,,,,,41.751377,-87.641731,12.5,18.4,14.6,57.9,,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"7836 S UNION AVE
Chicago, Illinois 60620
(41.751377, -87.641731)"
610036,4450,24151,LEWIS,Leslie Lewis Elementary School,Neighborhood,ES,,Y,Y,Y,"Lewis School offers instruction from pre-kindergarten through eighth grade that includes English as a Second Language and the continuum of special education service delivery models. Lewis School has established multiple partnerships to enhance the academic, personal, and social development of students as well as the increased involvement of parents.",Principal,Ms.Aquabah Gonney,Other,Elwanda D. Butler,1431 N LEAMINGTON AVE,Chicago,Illinois,60651,7735343060,7735343010,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610036,http://lewis.auslchicago.org,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",475,375,52,64,353,114,1,1,0,0,0,5,1,0,There are 475 students enrolled at LEWIS.  78.9% are Low Income Students.  10.9% are Diverse Learners.  13.5% are Limited English Learners.,The largest demographic at LEWIS is Black.  This demographic makes up 74.3% of the student population.  The second greatest demographic is Hispanic at 24%.,No/unknown accessibility,Y,Half Day,Full Day,08:45 AM-03:45 PM,,,,,,,Y,,,,,,"57, 72",Blue,,41.906826,-87.75455,,18.4,,57.9,,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"1431 N LEAMINGTON AVE
Chicago, Illinois 60651
(41.906826, -87.75455)"
